1.07037477313  0.0639344262295
1.17958694615  0.0672131147541
1.28737372594  0.072131147541
1.39142536354  0.0737704918033
1.53339487867  0.0786885245902
1.75681381688  0.083606557377
1.99332474948  0.0901639344262
2.19670709079  0.0950819672131
2.35129985394  0.101639344262
2.69388930959  0.113114754098
2.99773507179  0.127868852459
3.30359912013  0.139344262295
3.60547115425  0.147540983607
3.97334355691  0.16393442623
4.46466656032  0.173770491803
4.96823959473  0.186885245902
5.52861100313  0.186885245902
5.975459511  0.201639344262
6.33414154016  0.211475409836
6.98042486  0.224590163934
7.99748780457  0.244262295082
8.98641556066  0.262295081967
9.61883251698  0.272131147541
10.8082473294  0.290163934426
12.5039265384  0.314754098361
14.3257755804  0.340983606557
16.0972264966  0.36393442623
17.7396541112  0.386885245902
19.3606454229  0.404918032787
20.1278537585  0.413114754098
22.3980892299  0.43606557377
24.4447530382  0.454098360656
27.2018947635  0.475409836066
29.9773507179  0.493442622951
33.0359912013  0.508196721311
36.7621450158  0.526229508197
40.5130496924  0.540983606557
43.7875061145  0.555737704918
46.8690419231  0.575409836066
49.6823959473  0.588524590164
54.7515759754  0.608196721311
59.75459511  0.629508196721
63.9598111843  0.640983606557
68.4609683857  0.654098360656
71.8687488532  0.670491803279
75.4461583515  0.686885245902
80.7556646289  0.701639344262
85.6030919442  0.714754098361
89.8641556066  0.727868852459
99.0331494555  0.747540983607
102.957556731  0.75737704918
109.137671465  0.770491803279
117.958694615  0.788524590164
126.260010987  0.801639344262
140.500970754  0.816393442623
154.836525659  0.831147540984
168.984978681  0.84262295082
180.877258218  0.852459016393
199.332474948  0.865573770492
226.167594922  0.881967213115
244.447530382  0.888524590164
256.615390975  0.898360655738
272.018947635  0.903278688525
299.773507179  0.909836065574
340.130493828  0.919672131148
378.494063102  0.931147540984
397.334355691  0.937704918033
450.82546449  0.949180327869
506.572197199  0.955737704918
552.861100313  0.960655737705
609.270466137  0.967213114754
711.738854636  0.972131147541
799.748780457  0.977049180328
916.273901189  0.980327868852
1070.37477313  0.983606557377
1250.39265384  0.988524590164
1338.38875317  0.990163934426
1503.88694696  0.990163934426
1657.33111024  0.990163934426
1993.32474948  0.991803278689
2397.4349678  0.995081967213
2746.74640896  0.996721311475
2997.73507179  0.998360655738
